playerID,week_num,resid
6786,1,-0.16096673687242102
6783,1,-0.23815767121578624
9504,1,-0.244788333672318
8134,1,-0.25642242845884766
8119,1,-0.37830808332474497
7049,1,-0.1770788697676564
11610,1,0.6532587956279201
10222,1,-0.11878366717696132
3269,1,-0.22179766331679218
9488,1,-2.1810560903355913
7526,1,-0.21841922428773675
2197,1,-0.20462675593359858
12535,1,-0.12141636432206937
11635,1,-0.11017578091046865
11806,1,-0.26168439375494223
11620,1,-0.05377387445498094
10232,1,-0.17228455010125554
7496,1,-0.24274503234135003
3634,1,-0.21638003023301655
7564,1,-0.299080289468745
8125,1,-0.10115439962365258
7587,1,0.4587370410000684
8117,1,-0.13167937690738718
6801,1,-0.28138863194980157
11633,1,-0.21841427329914564
9501,1,0.27046453459454334
8180,1,-0.3418426772278398
12519,1,-0.1560237361215222
9486,1,-0.20411956203724912
2133,1,-0.09548367654846146
5872,1,7.714201961126921
12509,1,-0.10259879814347928
5947,1,-0.10721484636943046
11638,1,-0.23688857636275173
12514,1,0.9234273469917369
7569,1,-0.17465256435910792
8137,1,-0.1407234789004148
7596,1,0.5482451355684264
8146,1,-0.25042757970819096
4040,1,-0.08604273318244005
3321,1,-0.229933833266589
2216,1,-0.11514506120457035
7562,1,-0.07705719500913544
12482,1,-0.18409587304619124
11959,1,-0.06196753221134288
9493,1,0.04829222405880884
4981,1,-0.06526369446549829
4171,1,-0.3450153731150767
12540,1,0.8223472509497656
5859,1,-0.37762943003238303
12641,1,-0.2037399741013517
10213,1,-0.22644301548257317
8142,1,-0.17929133179920598
8676,1,-0.15608895434754544
6271,1,-0.1612604812440228
4983,1,-1.4135256442250892
1689,1,1.6788141262878058
8917,1,0.770482807955764
9494,1,-2.1499432992138843
11627,1,-0.16822644642629214
5955,1,-0.14408425572229921
7525,1,-0.3515977407200488
12530,1,-0.07226404542642406
8112,1,-0.20504971505380887
11632,1,-0.22175137224828667
4177,1,-0.22391694317008315
5848,1,-0.062003092377143076
12499,1,-0.0841429205917179
4039,1,-0.19287477266094344
12483,1,-0.27011014986292015
10234,1,0.18919199874447973
8148,1,0.1003537203594238
10444,1,-0.13937508766530016
7612,1,-0.24053414246689764
11628,1,-0.08322670415299527
1479,1,0.005788411614382483
12541,1,-0.2964152617278675
7547,1,-0.22196099985929862
4080,1,-0.15688590612681308
12536,1,-0.17073653368158914
12526,1,-0.15232154781708473
