playerID,playerName,team,position,pts_std,pts_ppr,pts_half_ppr,pass_att,pass_cmp,pass_yd,pass_td,pass_int,rush_att,rush_yd,rush_td,rec_tgt,rec,rec_yd,rec_td,off_snp,opponent
8154,Brian Robinson,SF,RB,1.2,1.2,1.2,,,,,,5.0,12.0,,,,,,12.0,LAR
6111,Jake Browning,CIN,QB,22.1,22.1,22.1,40.0,26.0,251.0,3.0,3.0,4.0,31.0,,,,,,62.0,DET
10232,Michael Wilson,ARI,WR,1.6,3.6,2.6,,,,,,,,,4.0,2.0,16.0,,47.0,TEN
4574,Cooper Rush,BAL,QB,4.2,4.2,4.2,20.0,14.0,179.0,,3.0,,,,,,,,43.0,HOU
4037,Chris Godwin,TB,WR,2.6,5.6,4.1,,,,,,,,,4.0,3.0,26.0,,47.0,SEA
5906,Dawson Knox,BUF,TE,1.5,3.5,2.5,,,,,,,,,2.0,2.0,15.0,,38.0,NE
8205,Isiah Pacheco,KC,RB,5.6,8.6,7.1,,,,,,7.0,36.0,,3.0,3.0,20.0,,40.0,JAX
5185,Allen Lazard,NYJ,WR,0.3,1.3,0.8,,,,,,,,,2.0,1.0,3.0,,27.0,DAL
8110,Jake Ferguson,DAL,TE,16.9,23.9,20.4,,,,,,,,,9.0,7.0,49.0,2.0,33.0,NYJ
7842,Luke Farrell,SF,TE,0.8,1.8,1.3,,,,,,,,,2.0,1.0,8.0,,38.0,LAR
4082,Curtis Samuel,BUF,WR,8.6,10.6,9.6,,,,,,,,,2.0,2.0,26.0,1.0,33.0,NE
8131,Isaiah Likely,BAL,TE,1.2,2.2,1.7,,,,,,,,,1.0,1.0,12.0,,23.0,HOU
4046,Patrick Mahomes,KC,QB,27.7,27.7,27.7,41.0,29.0,318.0,1.0,1.0,6.0,60.0,1.0,,,,,64.0,JAX
3286,Demarcus Robinson,SF,WR,3.9,6.9,5.4,,,,,,,,,7.0,3.0,39.0,,73.0,LAR
7564,Ja'Marr Chase,CIN,WR,23.0,29.0,26.0,,,,,,,,,10.0,6.0,110.0,2.0,57.0,DET
8177,Grant Calcaterra,PHI,TE,1.8,3.8,2.8,,,,,,,,,2.0,2.0,18.0,,7.0,DEN
7587,Dyami Brown,JAX,WR,1.5,3.5,2.5,,,,,,,,,4.0,2.0,15.0,,38.0,KC
6797,Justin Herbert,LAC,QB,15.6,15.6,15.6,29.0,22.0,166.0,1.0,1.0,4.0,60.0,,,,,,61.0,WAS
6801,Tee Higgins,CIN,WR,8.2,11.2,9.7,,,,,,,,,7.0,3.0,22.0,1.0,60.0,DET
10859,Sam LaPorta,DET,TE,15.2,20.2,17.7,,,,,,,,,6.0,5.0,92.0,1.0,58.0,CIN
11633,Jamari Thrash,CLE,WR,2.2,3.2,2.7,,,,,,,,,1.0,1.0,22.0,,28.0,MIN
6386,Alex Bachman,LV,WR,0.9,1.9,1.4,,,,,,,,,1.0,1.0,9.0,,8.0,IND
9501,DeMario Douglas,NE,WR,1.7,3.7,2.7,,,,,,,,,3.0,2.0,17.0,,17.0,BUF
8180,Jalen Nailor,MIN,WR,4.2,7.2,5.7,,,,,,1.0,15.0,,4.0,3.0,27.0,,42.0,CLE
12455,Brashard Smith,KC,RB,3.6,6.6,5.1,,,,,,1.0,4.0,,3.0,3.0,32.0,,6.0,JAX
4219,Jeremy McNichols,WAS,RB,1.8,2.8,2.3,,,,,,1.0,6.0,,2.0,1.0,12.0,,15.0,LAC
2133,Davante Adams,LAR,WR,8.8,13.8,11.3,,,,,,,,,11.0,5.0,88.0,,58.0,SF
5872,Deebo Samuel,WAS,WR,15.6,23.6,19.6,,,,,,,,,11.0,8.0,96.0,1.0,46.0,LAC
9480,Brenton Strange,JAX,TE,2.2,3.2,2.7,,,,,,,,,1.0,1.0,22.0,,22.0,KC
4892,Baker Mayfield,TB,QB,26.7,26.7,26.7,33.0,29.0,379.0,2.0,,5.0,15.0,,,,,,61.0,SEA
8145,Jeremy Ruckert,NYJ,TE,2.8,6.8,4.8,,,,,,,,,4.0,4.0,28.0,,28.0,DAL
12518,Tyler Warren,IND,TE,10.4,14.4,12.4,1.0,,,,,,,,4.0,4.0,44.0,1.0,47.0,LV
9506,Sean Tucker,TB,RB,-0.1,2.9,1.4,,,,,,3.0,3.0,,3.0,3.0,-4.0,,13.0,SEA
7607,Michael Carter,ARI,RB,13.3,18.3,15.8,,,,,,18.0,51.0,1.0,5.0,5.0,22.0,,39.0,TEN
5947,Jakobi Meyers,JAX,WR,3.2,7.2,5.2,,,,,,,,,6.0,4.0,32.0,,60.0,KC
4988,Nick Chubb,HOU,RB,12.1,12.1,12.1,,,,,,11.0,61.0,1.0,1.0,,,,24.0,BAL
12514,Emeka Egbuka,TB,WR,24.3,31.3,27.8,,,,,,,,,7.0,7.0,163.0,1.0,52.0,SEA
7569,Nico Collins,HOU,WR,12.0,16.0,14.0,,,,,,1.0,8.0,,5.0,4.0,52.0,1.0,40.0,BAL
9228,Bryce Young,CAR,QB,13.0,13.0,13.0,30.0,19.0,198.0,2.0,1.0,3.0,1.0,,,,,,70.0,MIA
12487,Terrance Ferguson,LAR,TE,2.1,3.1,2.6,,,,,,,,,1.0,1.0,21.0,,4.0,SF
5973,Josh Oliver,MIN,TE,9.5,11.5,10.5,,,,,,,,,3.0,2.0,35.0,1.0,29.0,CLE
8408,Jordan Mason,MIN,RB,9.6,12.6,11.1,,,,,,13.0,52.0,1.0,4.0,3.0,4.0,,43.0,CLE
11650,Luke McCaffrey,WAS,WR,5.0,6.0,5.5,,,,,,,,,2.0,1.0,50.0,,23.0,LAC
7021,Rico Dowdle,CAR,RB,29.4,32.4,30.9,,,,,,23.0,206.0,1.0,4.0,3.0,28.0,,47.0,MIA
8137,George Pickens,DAL,WR,11.7,13.7,12.7,,,,,,,,,4.0,2.0,57.0,1.0,47.0,NYJ
7694,Tommy Tremble,CAR,TE,0.7,1.7,1.2,,,,,,,,,2.0,1.0,7.0,,53.0,MIA
11597,Theo Johnson,NYG,TE,15.3,21.3,18.3,,,,,,,,,7.0,6.0,33.0,2.0,60.0,NO
8799,Zaire Mitchell-Paden,NO,TE,0.3,1.3,0.8,,,,,,,,,1.0,1.0,3.0,,12.0,NYG
8146,Garrett Wilson,NYJ,WR,13.1,19.1,16.1,,,,,,,,,10.0,6.0,71.0,1.0,77.0,DAL
9511,Keaton Mitchell,BAL,RB,1.3,2.3,1.8,,,,,,3.0,8.0,,1.0,1.0,5.0,,4.0,HOU
8208,Tyler Badie,DEN,RB,1.6,2.6,2.1,,,,,,,,,2.0,1.0,16.0,,19.0,PHI
11586,Blake Corum,LAR,RB,1.3,1.3,1.3,,,,,,1.0,13.0,,2.0,,,,6.0,SF
8225,Daniel Bellinger,NYG,TE,5.2,9.2,7.2,,,,,,,,,4.0,4.0,52.0,,38.0,NO
12474,Woody Marks,HOU,RB,2.4,2.4,2.4,,,,,,7.0,24.0,,1.0,,,,27.0,BAL
4040,JuJu Smith-Schuster,KC,WR,1.7,3.7,2.7,,,,,,,,,3.0,2.0,17.0,,42.0,JAX
12171,British Brooks,HOU,RB,1.5,1.5,1.5,,,,,,2.0,15.0,,,,,,11.0,BAL
7562,Tutu Atwell,LAR,WR,7.2,9.2,8.2,,,,,,,,,4.0,2.0,72.0,,45.0,SF
12523,Jimmy Horn,CAR,WR,3.1,5.1,4.1,,,,,,2.0,10.0,,3.0,2.0,21.0,,19.0,MIA
8254,Julius Chestnut,TEN,RB,0.3,0.3,0.3,,,,,,1.0,3.0,,1.0,,,,3.0,ARI
12489,RJ Harvey,DEN,RB,3.0,6.0,4.5,,,,,,4.0,12.0,,3.0,3.0,18.0,,15.0,PHI
7535,Hunter Long,JAX,TE,0.3,1.3,0.8,,,,,,,,,1.0,1.0,3.0,,35.0,KC
3198,Derrick Henry,BAL,RB,9.3,9.3,9.3,,,,,,15.0,33.0,1.0,1.0,,,,28.0,HOU
12522,Cam Ward,TEN,QB,9.0,9.0,9.0,39.0,21.0,265.0,,1.0,5.0,-6.0,,,,,,67.0,ARI
8143,Jerome Ford,CLE,RB,3.8,5.8,4.8,,,,,,5.0,18.0,,2.0,2.0,20.0,,26.0,MIN
9493,Puka Nacua,LAR,WR,14.5,24.5,19.5,,,,,,,,,12.0,10.0,85.0,1.0,63.0,SF
10226,Andrei Iosivas,CIN,WR,8.2,13.2,10.7,,,,,,,,,7.0,5.0,82.0,,54.0,DET
11617,Malachi Corley,CLE,WR,1.1,1.1,1.1,,,,,,1.0,11.0,,,,,,12.0,MIN
4981,Calvin Ridley,TEN,WR,13.1,18.1,15.6,,,,,,,,,10.0,5.0,131.0,,44.0,ARI
4171,Josh Reynolds,NYJ,WR,4.9,7.9,6.4,,,,,,,,,4.0,3.0,29.0,,61.0,DAL
11577,Will Shipley,PHI,RB,0.4,1.4,0.9,,,,,,1.0,,,2.0,1.0,4.0,,8.0,DEN
12540,Chimere Dike,TEN,WR,1.7,3.7,2.7,,,,,,,,,5.0,2.0,17.0,,33.0,ARI
5859,A.J. Brown,PHI,WR,4.3,9.3,6.8,,,,,,,,,8.0,5.0,43.0,,57.0,DEN
4034,Christian McCaffrey,SF,RB,19.9,27.9,23.9,,,,,,22.0,57.0,,9.0,8.0,82.0,1.0,76.0,LAR
7591,Justin Fields,NYJ,QB,25.9,25.9,25.9,46.0,32.0,283.0,2.0,,7.0,26.0,,,,,,82.0,DAL
4866,Saquon Barkley,PHI,RB,14.8,17.8,16.3,,,,,,6.0,30.0,,3.0,3.0,58.0,1.0,44.0,DEN
8170,James Mitchell,CAR,TE,1.1,2.1,1.6,,,,,,,,,1.0,1.0,11.0,,13.0,MIA
5967,Tony Pollard,TEN,RB,11.8,14.8,13.3,,,,,,14.0,67.0,1.0,3.0,3.0,11.0,,49.0,ARI
12641,Jaylin Lane,WAS,WR,1.6,2.6,2.1,,,,,,,,,2.0,1.0,16.0,,20.0,LAC
10213,Tre Tucker,LV,WR,7.1,11.1,9.1,,,,,,1.0,9.0,,6.0,4.0,62.0,,60.0,IND
8130,Trey McBride,ARI,TE,4.1,9.1,6.6,,,,,,,,,7.0,5.0,41.0,,61.0,TEN
3214,Hunter Henry,NE,TE,4.6,6.6,5.6,,,,,,,,,4.0,2.0,46.0,,52.0,BUF
7523,Trevor Lawrence,JAX,QB,27.2,27.2,27.2,25.0,18.0,221.0,1.0,1.0,10.0,54.0,2.0,,,,,58.0,KC
12508,Jaxson Dart,NYG,QB,17.6,17.6,17.6,40.0,26.0,202.0,2.0,2.0,7.0,55.0,,,,,,73.0,NO
4066,Evan Engram,DEN,TE,9.3,13.3,11.3,,,,,,,,,6.0,4.0,33.0,1.0,30.0,PHI
12533,Jacory Croskey-Merritt,WAS,RB,25.0,27.0,26.0,,,,,,14.0,111.0,2.0,2.0,2.0,39.0,,28.0,LAC
6945,Antonio Gibson,NE,RB,2.6,3.6,3.1,,,,,,6.0,21.0,,1.0,1.0,5.0,,9.0,BUF
8676,Rashid Shaheed,SEA,WR,17.4,21.4,19.4,,,,,,,,,5.0,4.0,114.0,1.0,44.0,TB
12527,Ashton Jeanty,LV,RB,10.9,15.9,13.4,,,,,,14.0,67.0,,7.0,5.0,42.0,,37.0,IND
12473,Mitchell Evans,CAR,TE,6.4,7.4,6.9,,,,,,,,,1.0,1.0,4.0,1.0,26.0,MIA
10219,Chris Rodriguez,WAS,RB,0.7,0.7,0.7,,,,,,5.0,7.0,,,,,,15.0,LAC
5022,Dallas Goedert,PHI,TE,7.9,10.9,9.4,,,,,,,,,9.0,3.0,19.0,1.0,48.0,DEN
12495,Ollie Gordon,MIA,RB,-0.2,-0.2,-0.2,,,,,,3.0,-2.0,,,,,,14.0,CAR
5133,Tyler Conklin,LAC,TE,3.0,5.0,4.0,,,,,,,,,3.0,2.0,30.0,,20.0,WAS
12775,Max Brosmer,MIN,QB,-0.1,-0.1,-0.1,,,,,,1.0,-1.0,,,,,,1.0,CLE
2374,Tyler Lockett,LV,WR,0.6,1.6,1.1,,,,,,,,,4.0,1.0,6.0,,17.0,IND
9226,De'Von Achane,MIA,RB,10.6,16.6,13.6,,,,,,10.0,16.0,,7.0,6.0,30.0,1.0,48.0,CAR
9494,Marvin Mims,DEN,WR,1.9,3.9,2.9,,,,,,1.0,9.0,,5.0,2.0,10.0,,27.0,PHI
4993,Mike Gesicki,CIN,TE,1.5,3.5,2.5,,,,,,,,,5.0,2.0,15.0,,31.0,DET
11627,Troy Franklin,DEN,WR,5.5,8.5,7.0,,,,,,,,,5.0,3.0,35.0,,44.0,PHI
5955,Hunter Renfrow,CAR,WR,0.7,1.7,1.2,,,,,,,,,3.0,1.0,7.0,,30.0,MIA
6869,Adam Trautman,DEN,TE,1.1,2.1,1.6,,,,,,,,,1.0,1.0,11.0,,31.0,PHI
7525,DeVonta Smith,PHI,WR,11.4,19.4,15.4,,,,,,,,,10.0,8.0,114.0,,60.0,DEN
12530,Travis Hunter,JAX,WR,6.4,9.4,7.9,,,,,,,,,3.0,3.0,64.0,,39.0,KC
12490,Bhayshul Tuten,JAX,RB,1.1,2.1,1.6,,,,,,4.0,6.0,,1.0,1.0,5.0,,12.0,KC
12457,Jaydon Blue,DAL,RB,0.7,0.7,0.7,,,,,,4.0,7.0,,,,,,11.0,NYJ
2749,Raheem Mostert,LV,RB,2.2,2.2,2.2,,,,,,7.0,22.0,,,,,,32.0,IND
5848,Marquise Brown,KC,WR,4.8,8.8,6.8,,,,,,,,,8.0,4.0,48.0,,33.0,JAX
11371,Julian Hill,MIA,TE,2.2,6.2,4.2,,,,,,,,,5.0,4.0,22.0,,29.0,CAR
8250,Tay Martin,,WR,0.9,1.9,1.4,,,,,,,,,1.0,1.0,9.0,,14.0,
9229,Anthony Richardson,IND,QB,1.3,2.3,1.8,2.0,1.0,9.0,,,,,,1.0,1.0,9.0,,7.0,LV
11624,Xavier Worthy,KC,WR,5.1,11.1,8.1,,,,,,1.0,9.0,,9.0,6.0,42.0,,49.0,JAX
11994,Kameron Johnson,TB,WR,0.2,0.2,0.2,,,,,,1.0,2.0,,,,,,7.0,SEA
10214,Davis Allen,LAR,TE,2.4,4.4,3.4,,,,,,,,,2.0,2.0,24.0,,41.0,SF
12499,Elic Ayomanor,TEN,WR,1.8,3.8,2.8,,,,,,,,,4.0,2.0,18.0,,48.0,ARI
11299,Zavier Scott,MIN,RB,-0.2,-0.2,-0.2,,,,,,5.0,18.0,,,,,,14.0,CLE
9221,Jahmyr Gibbs,DET,RB,14.7,16.7,15.7,,,,,,12.0,54.0,,2.0,2.0,33.0,1.0,32.0,CIN
3163,Jared Goff,DET,QB,20.1,20.1,20.1,23.0,19.0,258.0,3.0,,2.0,-2.0,,,,,,62.0,CIN
4039,Cooper Kupp,SEA,WR,5.9,11.9,8.9,,,,,,,,,9.0,6.0,59.0,,54.0,TB
7610,Trey Lance,LAC,QB,2.9,2.9,2.9,4.0,3.0,44.0,,,1.0,11.0,,,,,,6.0,WAS
12483,Jack Bech,LV,WR,2.7,5.7,4.2,,,,,,,,,5.0,3.0,27.0,,36.0,IND
8148,Jameson Williams,DET,WR,1.0,2.0,1.5,,,,,,1.0,1.0,,1.0,1.0,9.0,,51.0,CIN
11628,Marvin Harrison,ARI,WR,9.8,13.8,11.8,,,,,,,,,5.0,4.0,98.0,,52.0,TEN
1479,Keenan Allen,LAC,WR,5.8,10.8,8.3,,,,,,,,,9.0,5.0,58.0,,39.0,WAS
4381,Taysom Hill,NO,TE,0.7,0.7,0.7,1.0,1.0,19.0,,,6.0,-1.0,,,,,,9.0,NYG
12531,Trevor Etienne,CAR,RB,2.9,3.9,3.4,,,,,,4.0,22.0,,1.0,1.0,7.0,,14.0,MIA
12539,Arian Smith,NYJ,WR,1.4,2.4,1.9,,,,,,,,,1.0,1.0,14.0,,46.0,DAL
6843,Albert Okwuegbunam,LV,TE,3.6,8.6,6.1,,,,,,,,,6.0,5.0,36.0,,31.0,IND
7891,Brock Wright,DET,TE,6.9,8.9,7.9,,,,,,,,,3.0,2.0,9.0,1.0,45.0,CIN
12512,Quinshon Judkins,CLE,RB,12.8,13.8,13.3,,,,,,23.0,110.0,,2.0,1.0,18.0,,39.0,MIN
8151,Kenneth Walker,SEA,RB,8.6,9.6,9.1,,,,,,10.0,86.0,,1.0,1.0,,,27.0,TB
10236,Dalton Kincaid,BUF,TE,10.8,16.8,13.8,,,,,,,,,6.0,6.0,108.0,,37.0,NE
7547,Amon-Ra St. Brown,DET,WR,10.0,18.0,14.0,,,,,,,,,9.0,8.0,100.0,,50.0,CIN
8129,Dameon Pierce,HOU,RB,2.1,2.1,2.1,,,,,,7.0,21.0,,,,,,16.0,BAL
4080,Zay Jones,ARI,WR,0.8,2.8,1.8,,,,,,,,,3.0,2.0,8.0,,34.0,TEN
4147,Samaje Perine,CIN,RB,2.9,4.9,3.9,,,,,,4.0,27.0,,2.0,2.0,2.0,,29.0,DET
12536,Jaylin Noel,HOU,WR,7.8,9.8,8.8,,,,,,1.0,5.0,,3.0,2.0,13.0,1.0,21.0,BAL
12526,Tetairoa McMillan,CAR,WR,7.3,13.3,10.3,,,,,,,,,8.0,6.0,73.0,,63.0,MIA
11563,Bo Nix,DEN,QB,17.9,17.9,17.9,39.0,24.0,242.0,1.0,,3.0,22.0,,,,,,74.0,PHI
2449,Stefon Diggs,NE,WR,14.6,24.6,19.6,,,,,,,,,12.0,10.0,146.0,,30.0,BUF
7543,Travis Etienne,JAX,RB,5.8,8.8,7.3,,,,,,12.0,49.0,,4.0,3.0,9.0,,34.0,KC
6001,Drew Sample,CIN,TE,-0.1,0.9,0.4,,,,,,,,,1.0,1.0,-1.0,,27.0,DET
9508,Tyjae Spears,TEN,RB,1.4,1.4,1.4,,,,,,4.0,14.0,,,,,,17.0,ARI
8849,Tanner Conner,MIA,TE,1.6,3.6,2.6,,,,,,,,,2.0,2.0,16.0,,11.0,CAR
11631,Brian Thomas,JAX,WR,8.0,12.0,10.0,,,,,,,,,6.0,4.0,80.0,,54.0,KC
5892,David Montgomery,DET,RB,17.2,18.2,17.7,1.0,1.0,3.0,1.0,,18.0,65.0,1.0,1.0,1.0,6.0,,33.0,CIN
12497,Tory Horton,SEA,WR,9.9,12.9,11.4,,,,,,,,,4.0,3.0,39.0,1.0,30.0,TB
12469,Dylan Sampson,CLE,RB,0.2,1.2,0.7,,,,,,1.0,-4.0,,2.0,1.0,6.0,,7.0,MIN
12502,Gunnar Helm,TEN,TE,3.4,7.4,5.4,,,,,,,,,5.0,4.0,34.0,,44.0,ARI
4950,Christian Kirk,HOU,WR,6.4,10.4,8.4,,,,,,,,,4.0,4.0,64.0,,34.0,BAL
4454,Kendrick Bourne,SF,WR,14.2,24.2,19.2,,,,,,,,,11.0,10.0,142.0,,70.0,LAR
12498,Mason Taylor,NYJ,TE,8.7,17.7,13.2,,,,,,,,,12.0,9.0,67.0,,69.0,DAL
12481,Cam Skattebo,NYG,RB,8.4,14.4,11.4,,,,,,15.0,59.0,,7.0,6.0,45.0,,50.0,NO
10218,Xavier Hutchinson,HOU,WR,13.8,16.8,15.3,,,,,,,,,3.0,3.0,18.0,2.0,47.0,BAL
11623,Jordan Whittington,LAR,WR,3.3,5.3,4.3,,,,,,,,,3.0,2.0,33.0,,27.0,SF
4995,Ian Thomas,LV,TE,2.0,5.0,3.5,,,,,,,,,3.0,3.0,20.0,,38.0,IND
11603,AJ Barner,SEA,TE,17.3,24.3,20.8,,,,,,,,,7.0,7.0,53.0,2.0,49.0,TB
9757,Kendre Miller,NO,RB,4.9,5.9,5.4,,,,,,10.0,41.0,,1.0,1.0,8.0,,26.0,NYG
7670,Joshua Palmer,BUF,WR,3.6,5.6,4.6,,,,,,,,,2.0,2.0,36.0,,35.0,NE
7611,Rhamondre Stevenson,NE,RB,12.7,14.7,13.7,,,,,,7.0,14.0,2.0,2.0,2.0,13.0,,31.0,BUF
8150,Kyren Williams,LAR,RB,23.1,31.1,27.1,,,,,,14.0,65.0,,10.0,8.0,66.0,2.0,62.0,SF
8123,Hassan Haskins,LAC,RB,1.5,2.5,2.0,,,,,,5.0,13.0,,1.0,1.0,2.0,,14.0,WAS
3161,Carson Wentz,MIN,QB,14.7,14.7,14.7,34.0,25.0,236.0,1.0,,3.0,13.0,,,,,,64.0,CLE
8527,Dareke Young,SEA,WR,3.6,4.6,4.1,,,,,,,,,1.0,1.0,36.0,,4.0,TB
11199,Emari Demercado,ARI,RB,6.1,6.1,6.1,,,,,,3.0,81.0,,,,,,19.0,TEN
12486,Dillon Gabriel,CLE,QB,16.1,16.1,16.1,33.0,19.0,190.0,2.0,,2.0,5.0,,,,,,70.0,MIN
11562,Spencer Rattler,NO,QB,15.1,16.1,15.6,31.0,21.0,225.0,1.0,,6.0,21.0,,1.0,1.0,,,62.0,NYG
11626,Xavier Legette,CAR,WR,9.1,11.1,10.1,,,,,,,,,3.0,2.0,31.0,1.0,55.0,MIA
11637,Keon Coleman,BUF,WR,6.3,10.3,8.3,,,,,,,,,7.0,4.0,23.0,1.0,42.0,NE
5154,Trent Sherfield,DEN,WR,1.5,2.5,2.0,,,,,,,,,2.0,1.0,15.0,,16.0,PHI
9224,Chase Brown,CIN,RB,4.8,11.8,8.3,,,,,,8.0,27.0,,8.0,7.0,21.0,,33.0,DET
12521,Elijah Arroyo,SEA,TE,1.0,2.0,1.5,,,,,,,,,1.0,1.0,10.0,,26.0,TB
5012,Mark Andrews,BAL,TE,2.2,4.2,3.2,,,,,,,,,3.0,2.0,22.0,,25.0,HOU
12484,Jayden Higgins,HOU,WR,3.2,7.2,5.2,,,,,,,,,4.0,4.0,32.0,,39.0,BAL
6794,Justin Jefferson,MIN,WR,12.3,19.3,15.8,,,,,,,,,11.0,7.0,123.0,,65.0,CLE
9754,Quentin Johnston,LAC,WR,2.9,6.9,4.9,,,,,,1.0,9.0,,4.0,4.0,40.0,,55.0,WAS
12503,Isaiah Bond,CLE,WR,2.9,4.9,3.9,,,,,,,,,7.0,2.0,29.0,,40.0,MIN
6938,Cam Akers,MIN,RB,5.3,5.3,5.3,1.0,1.0,32.0,1.0,,,,,,,,,1.0,CLE
12471,DJ Giddens,IND,RB,2.2,2.2,2.2,,,,,,5.0,22.0,,1.0,,,,9.0,LV
8144,Chris Olave,NO,WR,5.9,12.9,9.4,,,,,,,,,11.0,7.0,59.0,,48.0,NYG
4984,Josh Allen,BUF,QB,20.4,20.4,20.4,31.0,22.0,253.0,2.0,1.0,9.0,53.0,,,,,,68.0,NE
9500,Josh Downs,IND,WR,5.4,11.4,8.4,,,,,,,,,8.0,6.0,54.0,,33.0,LV
6039,Ty Johnson,BUF,RB,1.0,1.0,1.0,,,,,,2.0,10.0,,,,,,12.0,NE
9997,Zay Flowers,BAL,WR,7.2,12.2,9.7,,,,,,,,,5.0,5.0,72.0,,36.0,HOU
12506,Harold Fannin,CLE,TE,7.3,11.3,9.3,,,,,,,,,4.0,4.0,13.0,1.0,55.0,MIN
8126,Wan'Dale Robinson,NYG,WR,3.2,8.2,5.7,,,,,,1.0,2.0,,7.0,5.0,30.0,,69.0,NO
8168,Skyy Moore,SF,WR,0.1,0.1,0.1,,,,,,1.0,1.0,,,,,,8.0,LAR
