playerID,playerName,team,position,pts_std,pts_ppr,pts_half_ppr,pass_att,pass_cmp,pass_yd,pass_td,pass_int,rush_att,rush_yd,rush_td,rec_tgt,rec,rec_yd,rec_td,off_snp,opponent
3269,Chris Moore,WAS,WR,5.9,7.9,6.9,,,,,,,,,5.0,2.0,59.0,,53.0,DAL
11647,Kimani Vidal,LAC,RB,3.5,7.5,5.5,,,,,,9.0,20.0,,5.0,4.0,15.0,,49.0,IND
9488,Jaxon Smith-Njigba,SEA,WR,18.3,26.3,22.3,,,,,,,,,14.0,8.0,123.0,1.0,63.0,HOU
11571,Isaiah Davis,NYJ,RB,3.2,5.2,4.2,,,,,,2.0,10.0,,4.0,2.0,22.0,,29.0,CAR
7526,Jaylen Waddle,MIA,WR,1.5,2.5,2.0,,,,,,,,,4.0,1.0,15.0,,44.0,CLE
2197,Brandin Cooks,NO,WR,0.3,1.3,0.8,,,,,,,,,1.0,1.0,3.0,,39.0,CHI
5870,Daniel Jones,IND,QB,22.2,22.2,22.2,34.0,23.0,288.0,2.0,,5.0,7.0,,,,,,60.0,LAC
5844,T.J. Hockenson,MIN,TE,4.3,10.3,7.3,,,,,,,,,9.0,6.0,43.0,,57.0,PHI
12529,TreVeyon Henderson,NE,RB,0.5,0.5,0.5,,,,,,2.0,5.0,,,,,,9.0,TEN
6790,D'Andre Swift,CHI,RB,19.8,20.8,20.3,,,,,,19.0,124.0,1.0,1.0,1.0,14.0,,37.0,NO
1373,Geno Smith,LV,QB,2.8,2.8,2.8,16.0,10.0,67.0,,,2.0,1.0,,,,,,30.0,KC
6768,Tua Tagovailoa,MIA,QB,1.6,1.6,1.6,23.0,12.0,100.0,,3.0,3.0,6.0,,,,,,46.0,CLE
6130,Devin Singletary,NYG,RB,0.2,0.2,0.2,,,,,,2.0,2.0,,,,,,3.0,DEN
6904,Jalen Hurts,PHI,QB,24.0,24.0,24.0,23.0,19.0,326.0,3.0,,4.0,-10.0,,,,,,50.0,MIN
11635,Ladd McConkey,LAC,WR,6.7,15.7,11.2,,,,,,,,,15.0,9.0,67.0,,67.0,IND
8154,Brian Robinson,SF,RB,3.6,3.6,3.6,,,,,,9.0,36.0,,,,,,17.0,ATL
11806,Casey Washington,ATL,WR,1.7,2.7,2.2,,,,,,,,,2.0,1.0,17.0,,11.0,SF
11620,Rome Odunze,CHI,WR,3.1,5.1,4.1,,,,,,,,,6.0,2.0,31.0,,65.0,NO
10232,Michael Wilson,ARI,WR,4.0,7.0,5.5,,,,,,,,,4.0,3.0,40.0,,62.0,GB
6804,Jordan Love,GB,QB,13.4,13.4,13.4,29.0,19.0,179.0,1.0,,4.0,22.0,,,,,,56.0,ARI
5121,Braxton Berrios,HOU,WR,-0.1,0.9,0.4,,,,,,,,,3.0,1.0,-1.0,,36.0,SEA
7496,Nick Westbrook-Ikhine,MIA,WR,1.6,4.6,3.1,,,,,,,,,4.0,3.0,16.0,,44.0,CLE
3634,Kalif Raymond,DET,WR,1.7,4.7,3.2,,,,,,,,,3.0,3.0,17.0,,30.0,TB
8500,John FitzPatrick,GB,TE,0.6,1.6,1.1,,,,,,,,,1.0,1.0,6.0,,16.0,ARI
1837,Jimmy Garoppolo,LAR,QB,-0.3,-0.3,-0.3,,,,,,3.0,-3.0,,,,,,3.0,JAX
8205,Isiah Pacheco,KC,RB,11.4,12.4,11.9,,,,,,15.0,57.0,1.0,2.0,1.0,-3.0,,45.0,LV
5185,Allen Lazard,NYJ,WR,1.6,3.6,2.6,,,,,,,,,3.0,2.0,16.0,,34.0,CAR
8110,Jake Ferguson,DAL,TE,14.9,21.9,18.4,,,,,,,,,7.0,7.0,29.0,2.0,44.0,WAS
7842,Luke Farrell,SF,TE,1.1,2.1,1.6,,,,,,,,,1.0,1.0,11.0,,22.0,ATL
1339,Zach Ertz,WAS,TE,9.7,12.7,11.2,,,,,,,,,7.0,3.0,37.0,1.0,45.0,DAL
10867,Jake Bobo,SEA,WR,0.3,1.3,0.8,,,,,,,,,1.0,1.0,3.0,,16.0,HOU
4046,Patrick Mahomes,KC,QB,26.2,26.2,26.2,35.0,26.0,286.0,3.0,,4.0,28.0,,,,,,65.0,LV
7564,Ja'Marr Chase,CIN,WR,22.1,38.1,30.1,,,,,,,,,23.0,16.0,161.0,1.0,75.0,PIT
7587,Dyami Brown,JAX,WR,5.0,7.0,6.0,,,,,,,,,4.0,2.0,50.0,,23.0,LAR
8117,Jalen Tolbert,DAL,WR,1.6,2.6,2.1,,,,,,,,,2.0,1.0,16.0,,33.0,WAS
6797,Justin Herbert,LAC,QB,29.9,29.9,29.9,55.0,37.0,420.0,3.0,2.0,6.0,31.0,,,,,,76.0,IND
6801,Tee Higgins,CIN,WR,15.6,21.6,18.6,,,,,,,,,10.0,6.0,96.0,1.0,66.0,PIT
10859,Sam LaPorta,DET,TE,1.5,4.5,3.0,,,,,,,,,3.0,3.0,15.0,,66.0,TB
11633,Jamari Thrash,CLE,WR,2.3,3.3,2.8,,,,,,,,,2.0,1.0,23.0,,24.0,MIA
9501,DeMario Douglas,NE,WR,1.7,4.7,3.2,,,,,,,,,3.0,3.0,17.0,,15.0,TEN
8180,Jalen Nailor,MIN,WR,3.7,5.7,4.7,,,,,,,,,4.0,2.0,37.0,,41.0,PHI
12519,Luther Burden,CHI,WR,2.1,3.1,2.6,,,,,,1.0,-1.0,,2.0,1.0,22.0,,19.0,NO
9486,Dontayvion Wicks,GB,WR,0.5,1.5,1.0,,,,,,,,,2.0,1.0,5.0,,15.0,ARI
12455,Brashard Smith,KC,RB,8.1,13.1,10.6,,,,,,14.0,39.0,,5.0,5.0,42.0,,28.0,LV
4219,Jeremy McNichols,WAS,RB,4.5,6.5,5.5,,,,,,2.0,22.0,,3.0,2.0,23.0,,24.0,DAL
2133,Davante Adams,LAR,WR,21.5,26.5,24.0,,,,,,,,,8.0,5.0,35.0,3.0,41.0,JAX
96,Aaron Rodgers,PIT,QB,24.6,24.6,24.6,34.0,23.0,249.0,4.0,2.0,1.0,6.0,,,,,,57.0,CIN
827,Tyrod Taylor,NYJ,QB,4.1,4.1,4.1,22.0,10.0,126.0,,2.0,3.0,11.0,,,,,,33.0,CAR
4892,Baker Mayfield,TB,QB,12.1,12.1,12.1,50.0,28.0,228.0,1.0,1.0,,,,,,,,68.0,DET
12518,Tyler Warren,IND,TE,12.9,16.9,14.9,,,,,,,,,5.0,4.0,69.0,1.0,55.0,LAC
9506,Sean Tucker,TB,RB,0.6,1.6,1.1,,,,,,1.0,4.0,,1.0,1.0,2.0,,7.0,DET
7607,Michael Carter,ARI,RB,3.6,5.6,4.6,,,,,,7.0,11.0,,2.0,2.0,25.0,,28.0,GB
12509,Tre' Harris,LAC,WR,2.3,4.3,3.3,,,,,,,,,2.0,2.0,23.0,,33.0,IND
3271,Tyler Higbee,LAR,TE,1.9,4.9,3.4,,,,,,,,,6.0,3.0,19.0,,26.0,JAX
4988,Nick Chubb,HOU,RB,1.1,2.1,1.6,,,,,,5.0,16.0,,3.0,1.0,-5.0,,19.0,SEA
12514,Emeka Egbuka,TB,WR,5.8,9.8,7.8,,,,,,,,,12.0,4.0,58.0,,52.0,DET
7569,Nico Collins,HOU,WR,2.7,6.7,4.7,,,,,,,,,10.0,4.0,27.0,,39.0,SEA
9228,Bryce Young,CAR,QB,10.5,10.5,10.5,25.0,15.0,138.0,1.0,,2.0,10.0,,,,,,49.0,NYJ
12487,Terrance Ferguson,LAR,TE,9.1,10.1,9.6,,,,,,,,,3.0,1.0,31.0,1.0,34.0,JAX
5973,Josh Oliver,MIN,TE,0.9,1.9,1.4,,,,,,,,,1.0,1.0,9.0,,32.0,PHI
8408,Jordan Mason,MIN,RB,11.7,11.7,11.7,,,,,,15.0,57.0,1.0,,,,,53.0,PHI
7021,Rico Dowdle,CAR,RB,9.6,10.6,10.1,,,,,,17.0,79.0,,2.0,1.0,17.0,,33.0,NYJ
11630,Roman Wilson,PIT,WR,1.7,3.7,2.7,,,,,,,,,2.0,2.0,17.0,,33.0,CIN
8137,George Pickens,DAL,WR,8.2,12.2,10.2,,,,,,,,,6.0,4.0,82.0,,56.0,WAS
7694,Tommy Tremble,CAR,TE,,1.0,0.5,,,,,,,,,1.0,1.0,,,47.0,NYJ
9484,Tucker Kraft,GB,TE,11.8,16.8,14.3,,,,,,,,,10.0,5.0,58.0,1.0,50.0,ARI
11597,Theo Johnson,NYG,TE,12.6,15.6,14.1,,,,,,,,,7.0,3.0,66.0,1.0,68.0,DEN
8208,Tyler Badie,DEN,RB,1.9,3.9,2.9,,,,,,,,,2.0,2.0,19.0,,21.0,NYG
11586,Blake Corum,LAR,RB,4.3,5.3,4.8,,,,,,12.0,37.0,,1.0,1.0,6.0,,24.0,JAX
8225,Daniel Bellinger,NYG,TE,14.8,17.8,16.3,,,,,,,,,4.0,3.0,88.0,1.0,52.0,DEN
12474,Woody Marks,HOU,RB,9.5,12.5,11.0,,,,,,10.0,15.0,,5.0,3.0,20.0,1.0,48.0,SEA
4040,JuJu Smith-Schuster,KC,WR,3.5,6.5,5.0,,,,,,,,,3.0,3.0,35.0,,29.0,LV
8132,Tyler Allgeier,ATL,RB,1.6,1.6,1.6,,,,,,4.0,16.0,,,,,,15.0,SF
12523,Jimmy Horn,CAR,WR,1.5,2.5,2.0,,,,,,1.0,7.0,,2.0,1.0,8.0,,15.0,NYJ
12489,RJ Harvey,DEN,RB,6.2,7.2,6.7,,,,,,4.0,,,2.0,1.0,2.0,1.0,20.0,NYG
7535,Hunter Long,JAX,TE,1.6,3.6,2.6,,,,,,,,,3.0,2.0,16.0,,46.0,LAR
4351,Tim Patrick,JAX,WR,2.2,3.2,2.7,,,,,,,,,1.0,1.0,22.0,,15.0,LAR
12522,Cam Ward,TEN,QB,11.2,11.2,11.2,34.0,25.0,255.0,1.0,1.0,,,,,,,,53.0,NE
8143,Jerome Ford,CLE,RB,1.0,3.0,2.0,,,,,,1.0,,,2.0,2.0,10.0,,13.0,MIA
10226,Andrei Iosivas,CIN,WR,4.9,7.9,6.4,,,,,,,,,4.0,3.0,49.0,,53.0,PIT
11617,Malachi Corley,CLE,WR,1.7,3.7,2.7,,,,,,,,,2.0,2.0,17.0,,13.0,MIA
4171,Josh Reynolds,NYJ,WR,2.9,5.9,4.4,,,,,,,,,9.0,3.0,29.0,,58.0,CAR
8160,Kenny Pickett,LV,QB,-1.7,-1.7,-1.7,2.0,2.0,8.0,,,1.0,,,,,,,5.0,KC
9479,Darnell Washington,PIT,TE,6.2,9.2,7.7,,,,,,,,,5.0,3.0,2.0,1.0,36.0,CIN
11577,Will Shipley,PHI,RB,0.7,1.7,1.2,,,,,,,,,1.0,1.0,7.0,,8.0,MIN
12540,Chimere Dike,TEN,WR,12.9,16.9,14.9,,,,,,1.0,-1.0,,4.0,4.0,70.0,1.0,30.0,NE
5859,A.J. Brown,PHI,WR,24.1,28.1,26.1,,,,,,,,,6.0,4.0,121.0,2.0,46.0,MIN
4034,Christian McCaffrey,SF,RB,32.1,39.1,35.6,,,,,,24.0,129.0,2.0,8.0,7.0,72.0,,50.0,ATL
7591,Justin Fields,NYJ,QB,4.0,4.0,4.0,12.0,6.0,46.0,,,4.0,22.0,,,,,,28.0,CAR
4866,Saquon Barkley,PHI,RB,4.2,5.2,4.7,,,,,,18.0,44.0,,1.0,1.0,-2.0,,39.0,MIN
5967,Tony Pollard,TEN,RB,6.1,12.1,9.1,,,,,,6.0,18.0,,6.0,6.0,43.0,,30.0,NE
12641,Jaylin Lane,WAS,WR,6.0,9.0,7.5,,,,,,,,,6.0,3.0,60.0,,46.0,DAL
10213,Tre Tucker,LV,WR,3.3,8.3,5.8,,,,,,,,,6.0,5.0,33.0,,31.0,KC
8130,Trey McBride,ARI,TE,19.4,29.4,24.4,,,,,,,,,13.0,10.0,74.0,2.0,66.0,GB
8142,Alec Pierce,IND,WR,9.8,14.8,12.3,,,,,,,,,10.0,5.0,98.0,,52.0,LAC
3214,Hunter Henry,NE,TE,3.3,7.3,5.3,,,,,,,,,5.0,4.0,33.0,,44.0,TEN
7523,Trevor Lawrence,JAX,QB,17.6,17.6,17.6,48.0,23.0,296.0,1.0,,2.0,18.0,,,,,,77.0,LAR
12508,Jaxson Dart,NYG,QB,29.4,29.4,29.4,33.0,15.0,283.0,3.0,1.0,5.0,11.0,1.0,,,,,77.0,DEN
4066,Evan Engram,DEN,TE,4.2,9.2,6.7,,,,,,,,,8.0,5.0,42.0,,45.0,NYG
12533,Jacory Croskey-Merritt,WAS,RB,3.2,4.2,3.7,,,,,,13.0,33.0,,2.0,1.0,-1.0,,33.0,DAL
8676,Rashid Shaheed,SEA,WR,4.0,8.0,6.0,,,,,,,,,9.0,4.0,40.0,,43.0,HOU
6271,Olamide Zaccheaus,CHI,WR,0.9,2.9,1.9,,,,,,1.0,,,3.0,2.0,9.0,,36.0,NO
12527,Ashton Jeanty,LV,RB,3.4,4.4,3.9,,,,,,6.0,21.0,,1.0,1.0,13.0,,22.0,KC
12473,Mitchell Evans,CAR,TE,2.4,4.4,3.4,,,,,,,,,3.0,2.0,24.0,,31.0,NYJ
10219,Chris Rodriguez,WAS,RB,7.2,7.2,7.2,,,,,,3.0,12.0,1.0,,,,,9.0,DAL
4983,DJ Moore,CHI,WR,5.2,8.2,6.7,,,,,,1.0,9.0,,5.0,3.0,43.0,,60.0,NO
5022,Dallas Goedert,PHI,TE,1.8,4.8,3.3,,,,,,,,,3.0,3.0,18.0,,49.0,MIN
1689,Adam Thielen,MIN,WR,1.0,2.0,1.5,,,,,,,,,2.0,1.0,10.0,,8.0,PHI
12495,Ollie Gordon,MIA,RB,1.3,2.3,1.8,,,,,,5.0,11.0,,2.0,1.0,2.0,,18.0,CLE
8917,KaVontae Turpin,DAL,WR,1.7,2.7,2.2,,,,,,,,,1.0,1.0,17.0,,20.0,WAS
11655,Tyrone Tracy,NYG,RB,10.6,10.6,10.6,,,,,,9.0,46.0,1.0,,,,,28.0,DEN
2374,Tyler Lockett,LV,WR,1.8,3.8,2.8,,,,,,,,,2.0,2.0,18.0,,,KC
10229,Rashee Rice,KC,WR,16.2,23.2,19.7,,,,,,,,,10.0,7.0,42.0,2.0,33.0,LV
9226,De'Von Achane,MIA,RB,9.8,12.8,11.3,,,,,,13.0,82.0,,5.0,3.0,16.0,,32.0,CLE
9494,Marvin Mims,DEN,WR,9.8,15.8,12.8,,,,,,1.0,13.0,,7.0,6.0,85.0,,43.0,NYG
11559,Michael Penix,ATL,QB,12.2,12.2,12.2,38.0,21.0,241.0,1.0,,2.0,6.0,,,,,,65.0,SF
11627,Troy Franklin,DEN,WR,9.9,12.9,11.4,,,,,,,,,10.0,3.0,19.0,1.0,50.0,NYG
9509,Bijan Robinson,ATL,RB,15.2,21.2,18.2,,,,,,14.0,40.0,,8.0,6.0,52.0,1.0,57.0,SF
7525,DeVonta Smith,PHI,WR,24.3,33.3,28.8,,,,,,,,,11.0,9.0,183.0,1.0,44.0,MIN
12530,Travis Hunter,JAX,WR,16.1,24.1,20.1,,,,,,1.0,,,14.0,8.0,101.0,1.0,67.0,LAR
12476,Devin Neal,NO,RB,0.1,0.1,0.1,,,,,,1.0,1.0,,,,,,7.0,CHI
12490,Bhayshul Tuten,JAX,RB,2.2,2.2,2.2,,,,,,5.0,22.0,,,,,,22.0,LAR
12457,Jaydon Blue,DAL,RB,3.4,4.4,3.9,,,,,,7.0,29.0,,1.0,1.0,5.0,,15.0,WAS
2749,Raheem Mostert,LV,RB,0.2,1.2,0.7,,,,,,,,,1.0,1.0,2.0,,9.0,KC
8112,Drake London,ATL,WR,4.2,8.2,6.2,,,,,,,,,10.0,4.0,42.0,,64.0,SF
4177,Mack Hollins,NE,WR,5.3,7.3,6.3,,,,,,1.0,4.0,,2.0,2.0,49.0,,43.0,TEN
5848,Marquise Brown,KC,WR,7.4,9.4,8.4,,,,,,,,,4.0,2.0,14.0,1.0,27.0,LV
11371,Julian Hill,MIA,TE,0.1,1.1,0.6,,,,,,,,,2.0,1.0,1.0,,35.0,CLE
11624,Xavier Worthy,KC,WR,4.8,7.8,6.3,,,,,,1.0,13.0,,4.0,3.0,35.0,,48.0,LV
10214,Davis Allen,LAR,TE,0.4,1.4,0.9,,,,,,,,,1.0,1.0,4.0,,36.0,JAX
4179,Joshua Dobbs,NE,QB,0.3,0.3,0.3,1.0,1.0,12.0,,,2.0,-2.0,,,,,,10.0,TEN
12499,Elic Ayomanor,TEN,WR,2.9,4.9,3.9,,,,,,,,,5.0,2.0,29.0,,51.0,NE
11201,Blake Whiteheart,CLE,TE,0.4,1.4,0.9,,,,,,,,,1.0,1.0,4.0,,35.0,MIA
11299,Zavier Scott,MIN,RB,0.6,1.6,1.1,,,,,,4.0,4.0,,1.0,1.0,2.0,,9.0,PHI
9221,Jahmyr Gibbs,DET,RB,33.8,36.8,35.3,,,,,,17.0,136.0,2.0,3.0,3.0,82.0,,38.0,TB
3163,Jared Goff,DET,QB,11.3,11.3,11.3,29.0,20.0,241.0,1.0,1.0,2.0,7.0,,,,,,68.0,TB
4039,Cooper Kupp,SEA,WR,2.2,3.2,2.7,1.0,,,,1.0,,,,1.0,1.0,32.0,,54.0,HOU
12483,Jack Bech,LV,WR,1.3,3.3,2.3,,,,,,,,,2.0,2.0,13.0,,22.0,KC
7090,Darnell Mooney,ATL,WR,6.8,9.8,8.3,,,,,,,,,5.0,3.0,68.0,,54.0,SF
7612,Dee Eskridge,MIA,WR,2.5,4.5,3.5,,,,,,,,,2.0,2.0,45.0,,17.0,CLE
11628,Marvin Harrison,ARI,WR,5.8,7.8,6.8,,,,,,,,,6.0,2.0,58.0,,65.0,GB
1479,Keenan Allen,LAC,WR,17.9,28.9,23.4,,,,,,,,,14.0,11.0,119.0,1.0,49.0,IND
4381,Taysom Hill,NO,TE,0.8,2.8,1.8,,,,,,2.0,-4.0,,2.0,2.0,12.0,,9.0,CHI
12539,Arian Smith,NYJ,WR,,1.0,0.5,,,,,,,,,3.0,1.0,,,56.0,CAR
7891,Brock Wright,DET,TE,2.3,5.3,3.8,,,,,,,,,3.0,3.0,23.0,,37.0,TB
12512,Quinshon Judkins,CLE,RB,26.4,26.4,26.4,,,,,,25.0,84.0,3.0,,,,,37.0,MIA
8151,Kenneth Walker,SEA,RB,6.6,6.6,6.6,,,,,,17.0,66.0,,,,,,32.0,HOU
7547,Amon-Ra St. Brown,DET,WR,14.6,20.6,17.6,,,,,,,,,10.0,6.0,86.0,1.0,62.0,TB
12718,Konata Mumpfield,LAR,WR,6.5,7.5,7.0,,,,,,,,,1.0,1.0,5.0,1.0,28.0,JAX
4080,Zay Jones,ARI,WR,6.7,8.7,7.7,,,,,,,,,2.0,2.0,67.0,,41.0,GB
4147,Samaje Perine,CIN,RB,3.1,3.1,3.1,,,,,,7.0,31.0,,,,,,28.0,PIT
12536,Jaylin Noel,HOU,WR,7.7,11.7,9.7,,,,,,,,,7.0,4.0,77.0,,33.0,SEA
12492,Pat Bryant,DEN,WR,0.6,1.6,1.1,,,,,,,,,4.0,1.0,6.0,,41.0,NYG
6826,Cole Kmet,CHI,TE,1.6,2.6,2.1,,,,,,,,,1.0,1.0,16.0,,28.0,NO
12526,Tetairoa McMillan,CAR,WR,3.3,6.3,4.8,,,,,,,,,5.0,3.0,33.0,,62.0,NYJ
11563,Bo Nix,DEN,QB,40.0,40.0,40.0,50.0,27.0,279.0,2.0,,5.0,48.0,2.0,,,,,81.0,NYG
2449,Stefon Diggs,NE,WR,6.9,13.9,10.4,,,,,,,,,7.0,7.0,69.0,,35.0,TEN
7567,Kenneth Gainwell,PIT,RB,1.5,3.5,2.5,,,,,,3.0,14.0,,2.0,2.0,1.0,,22.0,CIN
7543,Travis Etienne,JAX,RB,5.5,6.5,6.0,,,,,,8.0,44.0,,3.0,1.0,11.0,,42.0,LAR
9508,Tyjae Spears,TEN,RB,4.0,7.0,5.5,,,,,,5.0,22.0,,4.0,3.0,18.0,,23.0,NE
12534,Kyle Monangai,CHI,RB,15.4,17.4,16.4,,,,,,13.0,81.0,1.0,3.0,2.0,13.0,,31.0,NO
8849,Tanner Conner,MIA,TE,2.8,3.8,3.3,,,,,,,,,3.0,1.0,28.0,,18.0,CLE
2152,Teddy Bridgewater,TB,QB,-0.1,-0.1,-0.1,,,,,,1.0,-1.0,,,,,,1.0,DET
11631,Brian Thomas,JAX,WR,3.1,6.1,4.6,,,,,,,,,7.0,3.0,31.0,,51.0,LAR
5892,David Montgomery,DET,RB,3.9,5.9,4.9,,,,,,13.0,21.0,,3.0,2.0,18.0,,30.0,TB
6290,Scotty Miller,PIT,WR,0.9,1.9,1.4,,,,,,,,,1.0,1.0,9.0,,8.0,CIN
12469,Dylan Sampson,CLE,RB,1.7,2.7,2.2,,,,,,3.0,8.0,,1.0,1.0,9.0,,9.0,MIA
12502,Gunnar Helm,TEN,TE,3.6,7.6,5.6,,,,,,,,,5.0,4.0,36.0,,28.0,NE
4454,Kendrick Bourne,SF,WR,1.4,3.4,2.4,,,,,,,,,2.0,2.0,14.0,,52.0,ATL
12498,Mason Taylor,NYJ,TE,3.1,6.1,4.6,,,,,,,,,5.0,3.0,31.0,,57.0,CAR
12481,Cam Skattebo,NYG,RB,15.4,18.4,16.9,,,,,,16.0,60.0,,6.0,3.0,34.0,1.0,46.0,DEN
10218,Xavier Hutchinson,HOU,WR,1.3,2.3,1.8,,,,,,,,,4.0,1.0,13.0,,59.0,SEA
11623,Jordan Whittington,LAR,WR,0.9,2.9,1.9,,,,,,,,,4.0,2.0,9.0,,42.0,JAX
9225,Tank Bigsby,PHI,RB,1.0,2.0,1.5,,,,,,1.0,11.0,,1.0,1.0,-1.0,,4.0,MIN
11603,AJ Barner,SEA,TE,0.9,1.9,1.4,,,,,,1.0,2.0,,3.0,1.0,7.0,,62.0,HOU
9757,Kendre Miller,NO,RB,0.7,0.7,0.7,,,,,,1.0,7.0,,,,,,2.0,CHI
7611,Rhamondre Stevenson,NE,RB,14.8,16.8,15.8,,,,,,18.0,88.0,1.0,2.0,2.0,,,49.0,TEN
8150,Kyren Williams,LAR,RB,6.5,8.5,7.5,,,,,,12.0,54.0,,3.0,2.0,11.0,,42.0,JAX
8121,Romeo Doubs,GB,WR,7.2,13.2,10.2,,,,,,,,,8.0,6.0,72.0,,50.0,ARI
8123,Hassan Haskins,LAC,RB,0.5,2.5,1.5,,,,,,1.0,3.0,,2.0,2.0,2.0,,25.0,IND
3161,Carson Wentz,MIN,QB,13.3,13.3,13.3,42.0,26.0,313.0,,2.0,4.0,28.0,,,,,,69.0,PHI
7600,Pat Freiermuth,PIT,TE,23.1,28.1,25.6,,,,,,,,,6.0,5.0,111.0,2.0,37.0,CIN
12486,Dillon Gabriel,CLE,QB,5.8,5.8,5.8,18.0,13.0,116.0,,,4.0,12.0,,,,,,54.0,MIA
8228,Jaylen Warren,PIT,RB,15.8,19.8,17.8,,,,,,16.0,127.0,,5.0,4.0,31.0,,37.0,CIN
11562,Spencer Rattler,NO,QB,13.5,13.5,13.5,32.0,20.0,233.0,2.0,3.0,2.0,12.0,,,,,,56.0,CHI
6011,Gardner Minshew,KC,QB,-0.3,-0.3,-0.3,,,,,,3.0,-3.0,,,,,,16.0,LV
11626,Xavier Legette,CAR,WR,15.2,24.2,19.7,,,,,,,,,11.0,9.0,92.0,1.0,57.0,NYJ
5857,Noah Fant,CIN,TE,10.4,14.4,12.4,,,,,,,,,4.0,4.0,44.0,1.0,52.0,PIT
12500,Quinn Ewers,MIA,QB,2.1,2.1,2.1,8.0,5.0,53.0,,,1.0,,,,,,,12.0,CLE
9224,Chase Brown,CIN,RB,10.0,12.0,11.0,,,,,,11.0,108.0,,4.0,2.0,-8.0,,48.0,PIT
12521,Elijah Arroyo,SEA,TE,2.2,6.2,4.2,,,,,,,,,5.0,4.0,42.0,,27.0,HOU
3202,Austin Hooper,NE,TE,7.1,9.1,8.1,,,,,,,,,2.0,2.0,11.0,1.0,33.0,TEN
6794,Justin Jefferson,MIN,WR,7.9,12.9,10.4,,,,,,,,,10.0,5.0,79.0,,68.0,PHI
9754,Quentin Johnston,LAC,WR,9.0,11.0,10.0,,,,,,,,,6.0,2.0,30.0,1.0,68.0,IND
11625,Adonai Mitchell,NYJ,WR,0.8,1.8,1.3,,,,,,,,,1.0,1.0,8.0,,5.0,CAR
8144,Chris Olave,NO,WR,21.8,26.8,24.3,,,,,,,,,7.0,5.0,98.0,2.0,47.0,CHI
11762,Anthony Gould,IND,WR,0.3,1.3,0.8,,,,,,,,,1.0,1.0,3.0,,39.0,LAC
12544,LeQuint Allen,JAX,RB,0.4,1.4,0.9,,,,,,,,,1.0,1.0,4.0,,16.0,LAR
12506,Harold Fannin,CLE,TE,3.6,7.6,5.6,,,,,,,,,5.0,4.0,36.0,,47.0,MIA
11421,Ryan Miller,TB,WR,1.4,2.4,1.9,,,,,,,,,1.0,1.0,14.0,,9.0,DET
